dialogue_id,turn_id,speaker,utterance,emotion,annotation
26,11,Ross,"Okay, I'm gonna get your coat and then I'll-I'll put you in a cab.",neutral,4001000
26,12,Rachel,"Okay. Oh wait, wait-wait, you're not gonna come with me?",non-neutral,1002020
26,13,Ross,Of course I am. I just have to make a call.,surprise,2000030
26,14,Rachel,Okay.,neutral,5000000
26,15,Ross,Okay?,neutral,5000000
26,16,Rachel,Thank you.  Oww!!!! God!,surprise,0000131
26,17,Ross,"What?! I wh-, what's wrong?",non-neutral,1002020
26,18,Rachel,"I'm sorry, I just can't go to the hospital lookin' like this.",disgust,1000103
27,0,TV Announcer,"Pete Becker is circling the ring now. It looks like, he's just trying to feel him out. Oh, Bruiser is just...",neutral,3101000
27,1,Chandler,"Run! Run you crazy, rich freak!",fear,0003200
27,2,Rachel,"Oh, I can't watch this.",fear,0005000
27,3,Joey,"Check it out, he's winning!  Pete's winning!",surprise,0200030
27,4,Monica,Really?!,surprise,0100040
27,5,Joey,No-o-o!!,fear,0013100
27,6,TV Announcer,"Uh-oh, Bruiser has Becker on the canvas and is going for his favourite area.",fear,0004010
27,7,All,Oh! Oh!,non-neutral,1002020
27,8,Phoebe,"Wait, if that's his favourite area, why is he being so mean to it?",surprise,0010040
27,9,Ross,"Well, this is ironic.",surprise,2000030
27,10,Ross,"Of your last two boyfriends, Richard didn't want to have kids, and from the looks of it, now Pete can't.",neutral,3000020
27,11,Joey,"Dude, you don't have to brag! We got nothing here!!",anger,0010310
28,0,Chandler,Should we tell Rachel there's an empty private room right next door to hers?,neutral,3000020
28,1,Monica,"We could, or we can have sex in it.",joy,2300000
28,2,Chandler,"Well let me think about that, while I remove my pants!",joy,0500000
28,3,Rachel,I thought I was a complete idiot.,non-neutral,1100021
28,4,Joey,"Hey, I'm with you. He even asked me if I thought you'd go out with him.",neutral,4000010
28,5,Rachel,"Oh! Oh, I think I'm gonna throw up a little bit. What did you say?",disgust,0001013
28,6,Joey,I said no.,neutral,4100000
28,7,Rachel,What?!,surprise,0000050
28,8,Joey,What? II just figured since you're pregnant you're not gonna be seeing people.,surprise,1000040
28,9,Rachel,"Okay Joey, first of all Kash Ford is not people. Second of all, what did he say when you told him I was pregnant?",anger,0000320
28,10,Joey,I didn't tell him. I didn't know if you were telling people. This is back when I thought Kash was still people.,non-neutral,2002010
28,11,Rachel,"Good-good, don't tell him. Don't tell him. Just have him call me okay?",non-neutral,1210100
28,12,Joey,"Rach look, I really don't think that's such a great",sadness,2030000
28,13,Rachel,"Okay, you go do it! I'll come back to that set! I'll meet more actors! I'll meet em all!",joy,0300110
29,0,Rachel,"Ohh, here you are. I was looking for you before. Joshua's gone so you and Emily are free to go.",neutral,4000010
29,1,Ross,That's okay.,neutral,5000000
29,2,Ross,"She's still in there enjoying her fake party and uh, it's too late to do any of the things I had planned, so",neutral,3010100
29,3,Ross,Ah! Ah! I forgot my jacket!,anger,1000310
29,4,Rachel,"Oh, wait-wait-wait",neutral,4001000
29,5,Ross,You tell them to wait!,anger,0001400
29,6,Rachel,Okay. Wait! Wait!,neutral,3001100
29,7,Ross,Emily.,neutral,5000000
29,8,Ross,Oh no-no-no! Oh-no!  No! No! Emily!,anger,0001310
30,0,Monica,Hey. Call me when you get there. Okay?,neutral,5000000
30,1,Rachel,Okay.,neutral,5000000
30,2,The Hot Girl,I know. You're the guy who wouldn't chip in for the handyman.,non-neutral,1000202
30,3,Ross,Nevermind!,anger,1010300
30,4,The Hot Girl,"No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.",neutral,3000002
30,5,Ross,I,neutral,5000000
30,6,The Hot Girl,Jen.,neutral,5000000
30,7,Ross,"Jen, I know this may sound a little But uh, would you maybe wanna grab a cup of coffee sometime, or",neutral,4001000
30,8,Jen,Sure! That would be nice.,joy,0500000
30,9,Ross,Umm?,neutral,5000000
30,10,Jen,Oh! My number is on there.  Give me a call.,non-neutral,1200020
30,11,Ross,I will give you a call.,neutral,4100000
30,12,Jen,I'll see you later.,neutral,5000000
30,13,Ross,Okay!,joy,0300020
30,14,Jen,I forgot my paper.,neutral,5000000
31,0,Chandler,"Here we go. Okay, brace yourselves.",neutral,3002000
31,1,Monica,What?,neutral,3000020
31,2,Rachel,Okay.,neutral,5000000
31,3,Monica,Ow!,surprise,1001030
31,4,Phoebe,Aren't you gonna go?,neutral,3000020
31,5,Rachel,No. Thank you.,neutral,3000002
31,6,Monica,"No, Rachel never pees in public restrooms.",neutral,4000001
31,7,Rachel,"Well, they never have any paper in there y'know. So my rule is no tissue, no tuschy.'  Well, if everybody's going.",neutral,3000002
31,8,Phoebe,"No, y'know what don't close it  cause the... keys...are in there.",neutral,4000010
31,9,Chandler,"Oh, no-no-no-no-no-no!!",fear,0003110
31,10,Joey,What's going on?,neutral,3000020
31,11,Chandler,My lighter's in there!,fear,1003010
31,12,Rachel,I promise.,neutral,5000000
31,13,Phoebe,"Although, don't feel like you can't visit.",neutral,5000000
31,14,Joey,"Hey, is, is, is Chandler here?",neutral,5000000
31,15,Ross,"No, no he's not.",neutral,5000000
31,16,Monica,"You guys, Joey just saw Janice kissing her ex-husband.",surprise,0010040
31,17,Ross,"What?  So what are you going to do? I mean how, how are you going to tell Chandler?",surprise,2000030
31,18,Joey,"Well, I was thinking about that and I, I think the best way would be, to not.",neutral,4001000
31,19,Rachel,"Joey, you can't keep this to yourself, if you know about this, you have to tell him.",neutral,4000010
31,20,Joey,"It'll kill him. I mean it'll, it'll just kill him.",non-neutral,1020101
31,21,Phoebe,"Well, you could wait til I go to the dentist, maybe",neutral,5000000
32,0,Carol,Hi!,joy,1400000
32,1,Ross,Hey.,neutral,4100000
32,2,Carol,"Hey, what are you doing here?",neutral,3000020
32,3,Ross,"Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of",neutral,4001000
32,4,Carol,"Ah yeah, but now it's Susan and me in Mexico and the hostages coming home.",neutral,4010000
32,5,Ross,Where's Ben?,neutral,3010010
32,6,Carol,He's sleeping.,neutral,4010000
32,7,Ross,"Ahh.  Ooh, is this a ah, is this a bad time?",surprise,2000030
32,8,Carol,"Umm, yeah, actually, Susan's gonna be home any minute, it's kinda an anniversary.",non-neutral,2200010
32,9,Ross,"Oh! I thought you guys got married in uh, January?",surprise,0000050
32,10,Carol,It's not that kind of anniversary.,neutral,4100000
32,11,Ross,Ah!  Oh.,surprise,2000030
32,12,Carol,Sooo!! Anyway...,neutral,3000020
32,13,Monica,Where are we gonna find a tiny little hat?,neutral,3100010
32,14,Rachel,"Oh, oh, oh, I'll get Rainy Day Bear'!!",joy,0400010
32,15,Monica,"Because he'll know what to do?  Oh my God, you're a genius!",joy,0400010
32,16,Rachel,"Oh God, oh God, it's sowed on though.",non-neutral,2100020
32,17,Monica,Give it. Give it.,neutral,3000110
32,18,Rachel,Okay.,neutral,4001000
32,19,Monica and Rachel,Oh!!,surprise,0000050
32,20,Rachel,"Oh, it's just like a bloodbath in here today.",non-neutral,0120002
33,0,Ross,Please. This is so your fault.,anger,1000400
33,1,Susan,"How, how is this my fault?",surprise,1000130
33,2,Ross,"Look, Carol never threw me out of a room before you came along.",anger,1000400
33,3,Susan,"Yeah? Well, there's a lot of things Carol never did before I came along.",anger,1000400
33,4,Ross,You tryin' to be clever? A funny lady?,anger,0000500
33,5,Susan,You know what your problem is? You're threatened by me.,anger,1000400
33,6,Ross,"Oh, I'm threatened by you?",anger,1000310
33,7,Susan,Yes.,anger,2000300
33,8,Phoebe,"Hey, hey, ok, all right, that's it!",anger,1000310
33,9,Phoebe,Get in here.,anger,2000300
33,10,Phoebe,Come on.,neutral,3000200
33,11,Phoebe,"My god, you guys, I don't believe you.",non-neutral,2000201
33,12,Phoebe,There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing.,anger,1000301
33,13,Phoebe,"So just stop all the yelling, just stop it!",anger,0000401
33,14,Ross,"Yeah, Susan.",neutral,3000200
33,15,Phoebe,"Don't make me do this again, I don't like my voice like this.",anger,1001300
33,16,Phoebe,"Ok, who wants to hear something ironic?",neutral,5000000
34,0,Phoebe,"Oh! Here it is!  Ooh, Joey! Why did you sign it, ""Son of a bitch?""",surprise,1000130
34,1,Joey,I didn't do that! Who would've done that?!,surprise,0000230
34,2,The Dry Cleaner,Son of a bitch!,anger,1000400
34,3,Phoebe,"Okay, maybe ask this guy.",neutral,5000000
34,4,Joey,"Oh, did I not mention? Carl is a guy I hired to be my identical twin for a medical research project.",neutral,5000000
34,5,Chandler,"Y'know sometimes the good ideas are just right in front of you, aren't they?",non-neutral,2000021
34,6,Joey,"Okay, I know it sounds crazy, but I think it might work. Y'know? The only problem is, Carl's acting is",neutral,5000000
34,7,Monica,The,neutral,5000000
34,8,Joey,"Yeah, he's the reason I didn't get that big",neutral,4000100
34,9,Carl,"Hey, uh can I get a little piece of that cake?",neutral,5000000
34,10,Joey,Pizza!! We like Pizza!! Get out!!!,anger,0000500
35,0,Waitress,"Hey Monica, there's a customer who wants to complement the chef, should I let him in?",neutral,4100000
35,1,Monica,"Sure, I love this part!",joy,0500000
35,2,Waitress,Come on in.,neutral,5000000
35,3,Joey,"Really? In the moment, I really wanted to kiss you too. In the moment.",joy,0300020
35,4,Janine,"In the moment, yeah.",neutral,5000000
35,5,Joey,But only in the moment. So do ya wanna kiss again?,non-neutral,1200020
35,6,Janine,"Sure, New Year's Eve is only two weeks away. Can you wait?",neutral,4000010
35,7,Joey,No.,neutral,3200000
35,8,Janine,Me neither.,neutral,3200000
35,9,Joey,"3, 2,",neutral,4100000
35,10,Janine,"Joey, you don't have to count down every time we kiss.",non-neutral,1100021
35,11,Joey,"Uh, yeah, okay. Except I sorta felt like I needed a couple of seconds to get ready.",non-neutral,2100020
36,0,Rachel,Wow... Wow!,surprise,0000050
36,1,Barry,Yeah.,neutral,5000000
36,2,Monica,Alright. Phoebe?,neutral,4000010
36,3,Phoebe,"Okay, okay.",neutral,4000100
36,4,Phoebe,"If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!",joy,1400000
36,5,Ross,"Yeah, see.. you took mine. Chandler, what about you?",neutral,3000110
36,6,Chandler,"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.",neutral,4000001
36,7,Rachel,"See, there's always one guy.  ""If I had a wish, I'd wish for three more wishes.""",disgust,1000004
36,8,All,"Hey Joey. Hi. Hey, buddy.",neutral,4100000
36,9,Monica,"Hey, Joey, what would you do if you were omnipotent?",neutral,4000010
36,10,Joey,Probably kill myself!,non-neutral,2000102
36,11,Monica,..Excuse me?,surprise,1000040
36,12,Joey,"Hey, if Little Joey's dead, then I got no reason to live!",sadness,0030011
36,13,Ross,"Joey, uh-",surprise,1001030
36,14,Joey,You,neutral,4100000
37,0,Kate,I'm sorry.,sadness,0050000
37,1,Stage Manager,"Joey, onstage!",non-neutral,2100110
37,2,Joey,Well can you at least stay to the end of the play?,sadness,1031000
37,3,Joey,"I mean, I'll go to the airport with ya, I-I wanna say good bye.",sadness,0050000
37,4,Lauren,Where are you Vic?,neutral,3002000
37,5,Kate,Flight's in an hour. I-I gotta go.,sadness,1040000
37,6,Lauren,Vic! Vic!,non-neutral,1001111
37,7,Joey,In a minute!!,anger,1000301
37,8,Lauren,So this is it? Victor?,sadness,1040000
37,9,Joey,"Yeah, I guess it is.",sadness,1040000
37,10,Joey,"Listen, I ah, I gotta say good bye, and-and I gotta say it quick cause this is killing me.",sadness,0050000
37,11,Joey,"One thing you gotta know, is that I will never forget you.",sadness,0050000
37,12,Joey,"But, you've got things you have to do now, and so do I.",sadness,1040000
37,13,Joey,"And so I'm gonna get on this spaceship,  and I'm gonna go to Blargon 7 in search of alternative fuels.",sadness,2030000
37,14,Joey,"But when I return, 200 years from now, you'll be long gone.",sadness,1040000
37,15,Joey,But I won't have aged at all.,neutral,4010000
37,16,Joey,"So you tell your great-great-granddaughter to look me up, because Adrienne, baby, I'm gonna want to meet her.",neutral,3110000
37,17,Lauren,"So long, Vic!",sadness,0040001
38,0,Ross,I have to say,neutral,5000000
38,1,Rachel,Nooo Way! The most romantic song ever is,non-neutral,1210010
38,2,Phoebe,"See, I-I think that one that Elton John wrote for, um, that guy on",neutral,3011000
38,3,Rachel,"What song was that, Pheebs?",neutral,4000010
38,4,Phoebe,Hi Monica!,joy,1400000
38,5,Ross,Hey Mon!,joy,1400000
38,6,Rachel,Hey Mon!,joy,1400000
38,7,Phoebe,"Oh my God, has she slept at all?",surprise,0000050
38,8,Ross,Nope.,neutral,3020000
38,9,Rachel,"No, it's been three nights in a row.",neutral,4010000
38,10,Ross,"Yeah, she finally stopped crying yesterday, but then she found one of Richard's cigar butts out on the terrace, so.",neutral,3020000
38,11,Phoebe,"Oh, okay that explains it.",neutral,3010001
38,12,Phoebe,"I got a call at two in the morning, but all I could hear was, like, this high squeaky sound, so I thought okay its like a mouse or a opossum.",neutral,3010001
38,13,Phoebe,But then I realized where would a mouse or a opossum get the money to make the phone call.,non-neutral,1010012
39,0,Chandler,"So uh, man, are you gonna go to the play with me tonight?",neutral,4001000
39,1,Ross,"Y'know what, I don't know how comfortable I am going to see how hot the sex is between some guy and your girlfriend.",disgust,0000005
39,2,Chandler,"Yeah, I know but",neutral,3020000
39,3,Ross,"Oh no-no-no, I'm there.",neutral,3200000
39,4,Monica,Hey!,surprise,0100031
39,5,Joey,Hey Mon! Want some pancakes?,joy,1400000
39,6,Monica,You made pancakes?,surprise,1100030
39,7,Joey,Yep! Grab a plate.,joy,0500000
39,8,Monica,Okay.,neutral,4001000
39,9,Joey,"No-no, stay right there.  Gettin' closer.",neutral,4001000
39,10,Chandler,"Okay, okay, but don't worry, because we also have cereals, muffins, waffles,",neutral,4100000
39,11,Joey,"Listen also we're uh, we're watching the game here Saturday night, if people want to come over.",neutral,4001000
39,12,Ross,Oh yeah!,joy,0400010
40,0,Chandler,"Yes, if the foxhole was lined with sandwiches.",neutral,5000000
40,1,Joey,"Yeah, hero sandwiches.",neutral,5000000
40,2,Phoebe,Well you all know that I'm a pacifist so I'm not interested in war in any way.,neutral,3001001
40,3,Phoebe,But y'know what?,neutral,5000000
40,4,Phoebe,"When the revolution comes, I will have to destroy you all.",neutral,3100100
40,5,Phoebe,Not you Joey.,neutral,5000000
41,0,Chandler,Oh my good God.,surprise,1000040
41,1,Monica,"Hey! Continuing the countdown of your favorite meals. Tonight, No. 3, macaroni and cheese with cut up hot dogs.",neutral,3200000
41,2,Chandler,"Look, you have done enough! Okay? You have to stop this now.",anger,0100310
41,3,Monica,"I will! But not tonight. For dinner music, I thought we could listen to that tape you made me.",joy,2300000
41,4,Chandler,"Oh, the mixed tape.",neutral,4000010
41,5,Monica,The Way You Look Tonight,joy,2300000
41,6,Monica,You are just the sweetest.,joy,2300000
41,7,Chandler,No! You're the sweetest!,joy,1400000
42,0,Monica,Hey!,joy,0500000
42,1,Phoebe,Hey!,joy,0500000
42,2,Monica,"Hey, guess what I'm doing tonight.",neutral,5000000
42,3,Phoebe,What?,neutral,4000010
42,4,Monica,I'm checking out the restaurant with Pete.,neutral,5000000
42,5,Phoebe,"Ohh, Monica, I am so excited for you.",joy,0500000
42,6,Phoebe,Wait-wait-wait! Wait!!,non-neutral,0100220
43,0,Ross,"So honey this uh, this threesome thing umm, I mean how-how are you gonna start to find",neutral,4001000
43,1,Carol,"Ooh, actually I've been making a list of all the women I know who might be into doing this!",joy,1300010
43,2,Ross,"Oh.  Wow!  Huh.  Boy!  Well, someone's been doing their homework.",surprise,0100040
43,3,Carol,"Yeah. Ooh, and I know Gail Rosten is in there twice, but she is so",neutral,3200000
43,4,Ross,"Oh, I know.  Y'know, just-just talking about it is getting me kinda",neutral,3100010
43,5,Carol,"Oh, me too.",neutral,4100000
44,0,Ross,"and then, we could've gone from the ceremony to the reception with you in the sidecar!",joy,0400100
